loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
lotomania,698,17/02/2007,True,08,14,15,16,26,27,30,39,41,44,48,67,74,75,82,86,87,88,91,94,27,48,39,75,94,14,41,08,44,88,87,15,26,86,74,82,91,67,30,16
lotomania,699,21/02/2007,True,03,07,10,17,22,23,27,28,44,46,47,55,67,74,77,81,88,93,95,96,28,93,74,46,44,07,67,55,10,03,27,81,23,95,17,77,96,22,88,47
lotomania,700,24/02/2007,True,06,11,16,25,26,27,29,37,39,47,51,53,63,69,76,84,89,90,91,96,84,90,11,25,96,91,53,27,06,47,26,63,76,89,39,51,37,16,69,29
lotomania,701,28/02/2007,True,00,01,26,39,48,51,54,63,64,67,70,77,79,81,84,88,91,92,95,97,54,97,70,77,67,81,39,63,95,84,92,26,01,79,48,00,51,88,64,91
lotomania,702,03/03/2007,False,01,17,18,22,32,33,38,53,57,66,69,72,75,76,77,79,81,84,97,99,69,32,22,81,99,79,17,75,18,01,66,97,38,84,33,53,76,77,57,72
lotomania,703,07/03/2007,True,07,08,12,16,30,32,33,39,43,49,56,66,70,71,72,79,84,87,92,96,43,07,72,92,66,32,56,84,33,30,08,96,79,71,49,16,70,39,87,12
lotomania,704,10/03/2007,False,10,14,15,24,38,42,46,49,53,57,60,64,68,75,89,91,92,95,96,99,24,91,89,99,10,15,53,46,49,38,75,96,92,57,14,42,64,60,95,68
lotomania,705,14/03/2007,False,05,13,16,18,19,36,37,38,43,45,50,51,57,58,70,72,73,75,84,96,13,16,96,84,57,73,18,51,72,70,75,58,38,37,19,05,50,45,43,36
lotomania,706,17/03/2007,False,08,14,15,32,33,37,46,51,55,62,63,65,66,77,81,82,84,87,92,98,14,82,55,33,81,87,08,77,62,46,84,65,92,98,51,32,63,66,15,37
lotomania,707,21/03/2007,True,03,05,07,13,21,25,26,28,34,42,47,52,65,72,76,80,82,86,93,99,52,13,99,07,03,72,82,26,21,76,86,93,28,34,65,42,80,47,25,05
lotomania,708,24/03/2007,True,01,18,19,24,27,28,31,42,46,49,50,64,65,74,82,85,86,91,93,99,49,64,99,65,46,42,24,74,91,86,82,31,93,85,28,50,18,01,19,27
lotomania,709,28/03/2007,True,02,04,07,11,12,13,20,36,37,41,42,45,53,67,68,74,76,81,88,93,93,07,13,37,76,11,45,02,42,68,36,53,67,20,88,04,74,41,81,12
lotomania,710,31/03/2007,True,03,06,18,24,28,38,42,46,50,52,58,59,60,62,66,69,72,75,95,96,66,60,58,75,38,24,46,96,62,69,72,06,03,95,52,18,42,28,59,50
lotomania,711,04/04/2007,True,05,06,12,13,19,20,32,35,45,49,51,55,66,68,82,86,87,88,95,99,06,86,51,66,13,32,49,82,87,88,68,35,20,19,55,12,45,95,99,05
lotomania,712,07/04/2007,True,02,10,14,17,22,29,31,33,38,40,47,48,57,76,80,85,93,94,96,97,38,85,14,48,17,22,93,80,40,10,76,33,31,97,29,57,96,94,47,02
lotomania,713,11/04/2007,False,02,06,12,15,22,25,27,28,31,46,54,57,59,60,64,78,80,82,84,87,54,60,78,22,25,80,02,87,31,12,06,28,27,57,84,82,46,59,64,15
lotomania,714,14/04/2007,True,09,15,29,32,34,35,48,49,55,60,61,66,69,71,87,90,91,93,97,98,15,93,98,55,35,69,48,49,91,90,34,29,71,60,32,66,61,87,97,09
lotomania,715,18/04/2007,True,02,08,10,14,27,34,38,53,54,56,57,64,66,69,71,76,80,82,86,99,76,14,53,34,27,02,64,10,80,56,69,82,54,71,08,38,86,99,66,57
lotomania,716,23/04/2007,True,09,11,13,18,25,28,31,40,43,60,62,73,74,75,81,84,85,87,96,98,18,85,98,84,40,11,28,25,43,60,62,31,13,73,09,96,81,75,74,87
lotomania,717,25/04/2007,True,01,05,06,15,20,21,23,24,26,28,31,39,42,43,60,64,69,73,77,97,20,26,43,64,23,60,21,05,73,42,15,24,01,31,06,97,77,69,28,39
lotomania,718,28/04/2007,True,02,09,21,31,41,42,46,48,52,59,68,70,71,72,75,81,82,94,95,98,95,68,31,94,52,46,59,42,70,72,81,75,02,82,09,21,98,41,71,48
lotomania,719,02/05/2007,False,03,12,13,18,21,25,27,28,34,36,41,45,47,51,58,62,84,85,91,95,21,27,13,36,85,51,12,45,25,58,34,03,95,41,91,84,62,47,28,18
lotomania,720,05/05/2007,True,00,10,15,19,25,34,35,38,40,41,44,45,58,68,74,75,80,89,92,96,38,25,89,41,00,96,58,74,75,40,45,19,92,44,35,15,34,80,10,68
lotomania,721,09/05/2007,True,01,08,12,18,20,22,36,37,42,49,51,54,60,64,72,74,83,87,90,98,51,60,98,37,36,54,42,18,12,22,74,08,49,72,01,64,90,83,20,87
lotomania,722,12/05/2007,True,00,22,23,30,31,34,36,48,50,54,56,57,59,61,64,67,80,95,97,98,98,97,57,36,30,56,59,31,48,64,23,80,95,67,61,50,54,00,22,34
lotomania,723,16/05/2007,True,12,13,18,27,31,33,34,37,39,40,45,61,63,67,68,77,81,88,93,95,81,61,27,34,45,31,95,40,88,63,37,18,77,68,67,93,33,12,39,13
lotomania,724,19/05/2007,True,12,15,16,17,27,29,32,34,36,51,52,76,78,79,81,82,86,87,88,98,76,82,36,27,34,32,98,86,87,51,12,88,29,81,17,15,78,79,16,52
lotomania,725,23/05/2007,True,01,03,04,10,26,36,40,46,47,54,62,66,74,75,79,84,85,95,98,99,26,66,74,84,99,62,10,98,46,47,79,75,01,36,04,40,95,03,54,85
lotomania,726,26/05/2007,True,04,06,11,15,17,30,35,43,44,46,50,58,59,62,66,68,75,76,90,92,59,44,76,62,35,58,46,43,68,17,90,75,11,30,15,66,50,92,04,06
lotomania,727,30/05/2007,True,03,05,09,10,17,20,23,24,36,41,58,67,72,87,89,90,91,92,94,99,92,72,67,05,99,87,20,94,36,90,24,17,41,03,10,58,09,89,91,23
lotomania,728,02/06/2007,False,00,01,04,07,09,15,20,26,27,35,44,46,48,50,51,55,63,65,66,87,26,09,63,44,66,35,87,20,50,65,48,00,01,51,27,07,15,04,55,46
lotomania,729,06/06/2007,True,00,03,04,08,20,24,26,27,30,33,40,42,46,56,60,62,75,79,89,99,20,24,27,60,75,79,42,03,99,26,89,40,33,46,04,00,30,56,62,08
lotomania,730,09/06/2007,True,13,23,26,36,37,41,42,47,52,54,60,66,76,77,82,83,88,91,97,98,13,82,97,41,36,88,42,83,91,60,98,26,52,23,77,76,66,47,54,37
lotomania,731,13/06/2007,True,02,03,13,20,27,30,32,39,44,45,50,63,64,78,82,84,89,92,94,99,44,20,63,45,27,32,94,03,78,64,84,50,82,39,30,92,99,02,13,89
lotomania,732,16/06/2007,True,05,06,14,16,18,24,35,46,48,56,63,65,70,75,87,89,93,95,97,99,06,46,75,35,63,18,65,87,99,16,56,24,14,97,93,48,05,89,70,95
lotomania,733,20/06/2007,False,01,07,12,13,24,29,30,38,40,41,46,48,54,63,66,73,74,76,83,89,30,73,40,01,63,74,54,29,38,07,66,46,89,83,48,12,13,41,24,76
lotomania,734,23/06/2007,True,00,01,09,10,11,26,27,38,42,51,60,61,66,69,70,71,78,79,83,99,26,51,83,01,99,70,38,00,79,66,10,11,42,27,71,61,60,69,09,78
lotomania,735,27/06/2007,True,00,11,18,29,37,39,42,44,53,58,65,68,71,72,73,75,90,97,98,99,68,44,72,58,65,90,98,97,42,37,53,73,18,99,71,75,11,39,00,29
lotomania,736,30/06/2007,True,00,08,13,14,17,27,33,37,39,41,47,48,55,56,62,66,72,73,78,82,48,33,37,56,55,73,62,47,41,14,72,78,82,08,27,13,66,17,39,00
lotomania,737,04/07/2007,True,02,03,15,18,24,25,34,37,39,44,54,59,69,71,73,77,89,92,93,99,37,59,44,18,73,99,02,93,34,54,25,15,92,71,24,69,39,89,77,03
lotomania,738,07/07/2007,False,01,05,13,17,33,37,38,49,57,58,64,66,69,72,74,78,80,84,88,89,33,72,64,13,78,69,38,57,74,58,05,37,89,84,49,01,66,88,80,17
lotomania,739,11/07/2007,True,00,07,14,19,30,39,41,48,49,64,68,72,73,78,84,86,88,92,93,96,86,78,68,64,72,19,07,93,96,88,73,00,14,39,41,92,49,30,84,48
lotomania,740,14/07/2007,True,16,19,20,32,36,37,44,47,57,59,68,69,75,81,82,86,87,91,93,98,69,57,37,44,82,87,16,47,32,98,91,36,81,75,20,93,19,68,86,59
lotomania,741,18/07/2007,True,10,11,15,16,17,19,20,35,40,46,50,55,62,66,81,86,90,91,95,98,91,90,40,10,50,62,11,66,15,16,95,17,46,98,86,20,35,55,19,81
lotomania,742,21/07/2007,True,02,06,09,23,28,34,39,41,44,46,47,69,71,79,80,81,82,83,87,97,23,71,39,82,46,28,79,09,69,02,44,80,81,34,87,41,06,83,97,47
lotomania,743,25/07/2007,True,09,13,18,20,24,31,34,37,42,46,57,60,62,69,76,80,88,89,92,95,60,31,95,09,18,89,37,13,24,80,76,20,88,69,62,34,57,42,46,92
lotomania,744,28/07/2007,True,00,01,03,05,19,26,27,29,35,49,53,56,61,63,64,66,76,77,83,91,27,83,19,61,63,77,29,35,01,03,05,64,26,56,66,00,53,49,91,76
lotomania,745,01/08/2007,True,02,04,10,19,22,28,39,44,48,58,59,68,70,73,74,75,78,85,90,91,28,75,22,73,39,74,10,70,85,48,59,19,90,58,78,44,04,68,91,02
lotomania,746,04/08/2007,True,01,02,06,07,13,33,34,37,45,46,47,54,59,62,67,71,74,80,85,90,37,46,59,33,67,90,62,54,07,02,01,34,13,71,80,45,06,74,47,85
lotomania,747,08/08/2007,True,03,05,06,07,10,18,30,40,41,42,45,48,54,65,81,88,92,94,97,98,40,30,48,94,41,65,10,45,06,98,81,42,54,05,03,92,97,18,88,07
lotomania,748,11/08/2007,True,11,13,26,29,31,32,34,35,43,46,49,52,60,69,75,76,83,88,93,98,46,88,52,29,98,60,11,32,31,35,69,13,26,75,93,83,34,49,76,43
lotomania,749,15/08/2007,True,03,06,11,15,18,23,29,32,34,36,46,47,70,72,74,75,79,93,94,97,75,32,18,29,23,74,36,79,93,06,97,46,03,72,15,34,11,47,94,70
lotomania,750,18/08/2007,False,04,07,19,22,24,30,38,41,45,53,57,66,68,72,75,77,80,83,92,94,22,57,75,77,92,19,94,07,80,30,53,66,72,38,83,68,45,04,41,24
lotomania,751,22/08/2007,True,10,11,18,37,43,44,51,56,58,60,63,65,74,77,78,82,86,90,92,95,43,10,56,60,82,63,37,90,86,58,95,51,92,11,78,77,18,65,74,44
lotomania,752,25/08/2007,True,00,02,04,12,19,31,36,37,42,46,48,54,56,63,71,75,86,88,91,93,48,71,75,91,46,31,93,56,04,02,54,36,86,37,42,19,12,00,88,63
lotomania,753,29/08/2007,False,07,09,12,13,17,19,22,34,36,38,41,47,53,59,60,61,67,72,78,99,60,36,67,59,41,22,47,72,12,09,53,78,13,34,17,99,38,19,61,07
lotomania,754,01/09/2007,True,05,13,15,16,18,24,27,33,36,39,40,46,49,50,60,61,76,83,90,94,90,49,24,46,60,27,40,76,15,61,13,18,50,33,83,94,05,16,39,36
lotomania,755,05/09/2007,False,23,30,31,34,35,43,45,46,48,49,53,55,68,75,83,85,88,95,96,99,68,53,96,34,85,43,30,99,35,31,23,45,46,75,49,48,83,55,95,88
lotomania,756,08/09/2007,True,04,05,07,12,18,19,21,23,36,44,47,63,76,77,81,88,89,93,96,99,77,04,19,99,12,07,89,47,21,44,18,88,63,05,81,93,36,96,23,76
lotomania,757,12/09/2007,True,07,14,17,18,23,27,28,29,42,46,59,70,71,74,79,82,83,86,88,92,27,18,79,28,86,83,07,82,88,23,70,14,29,74,46,17,42,71,59,92
lotomania,758,15/09/2007,True,00,13,22,27,35,45,47,49,54,65,67,70,79,81,88,92,93,94,95,96,81,93,94,49,95,54,65,92,67,27,88,45,35,13,79,47,22,96,00,70
lotomania,759,19/09/2007,True,01,06,11,17,23,25,27,31,41,43,48,53,57,58,60,63,87,91,93,96,63,48,31,23,06,27,91,11,41,58,93,25,57,87,43,17,60,53,96,01
lotomania,760,22/09/2007,True,11,14,16,17,19,30,32,35,38,41,54,55,65,66,72,73,84,85,92,93,85,32,41,73,14,11,30,66,38,65,93,16,72,92,55,35,19,54,17,84
lotomania,761,26/09/2007,False,03,04,07,09,10,15,21,34,39,42,45,46,48,50,55,56,63,71,85,90,46,50,15,45,71,03,55,56,48,39,42,34,90,04,07,09,85,21,10,63
lotomania,762,29/09/2007,True,06,20,29,35,37,38,50,51,52,64,66,75,83,88,90,91,92,95,98,99,20,98,90,52,88,37,06,99,35,75,91,29,50,92,95,66,83,64,38,51
lotomania,763,03/10/2007,True,01,11,26,29,33,41,44,46,49,56,63,72,79,80,81,82,86,89,92,99,44,41,80,56,92,82,99,46,72,81,26,29,33,11,86,79,89,63,49,01
lotomania,764,06/10/2007,True,02,11,23,24,42,48,58,61,63,66,71,73,76,78,82,83,86,89,93,99,71,23,42,89,61,24,66,48,76,58,78,86,11,82,93,63,99,73,02,83
lotomania,765,10/10/2007,True,01,02,08,10,11,15,24,27,33,38,47,53,56,64,73,78,80,85,94,98,64,53,01,73,10,38,78,56,08,94,85,11,33,80,27,24,02,15,98,47
lotomania,766,13/10/2007,True,05,14,23,26,31,34,38,41,43,45,59,60,68,69,76,82,84,86,91,97,86,69,43,91,34,41,23,14,26,82,76,60,38,68,05,84,45,59,31,97
lotomania,767,17/10/2007,False,06,07,08,12,15,18,34,36,39,46,49,51,52,59,60,73,76,89,91,94,39,46,49,76,51,36,12,07,18,94,73,60,08,59,52,15,89,91,34,06
lotomania,768,20/10/2007,False,01,06,09,17,18,28,34,41,45,47,50,51,54,59,61,71,83,95,96,97,83,09,45,28,96,51,61,54,59,01,34,47,18,17,71,41,97,95,06,50
lotomania,769,24/10/2007,True,02,10,17,19,26,32,33,38,42,52,57,63,66,76,80,81,88,95,97,98,63,19,26,17,66,81,10,38,95,32,76,42,98,33,97,88,80,02,57,52
lotomania,770,27/10/2007,True,09,13,14,17,18,31,40,48,57,58,59,62,67,72,78,80,83,84,97,98,17,84,31,78,48,62,14,18,40,98,58,72,57,59,09,13,80,67,97,83
lotomania,771,31/10/2007,True,06,09,11,12,18,19,20,22,25,27,31,35,40,47,49,57,71,81,86,88,22,18,47,09,86,31,06,35,12,81,40,57,25,49,11,20,88,19,27,71
lotomania,772,03/11/2007,False,01,09,23,29,33,37,38,39,44,47,50,52,54,55,61,76,82,89,96,98,23,76,47,38,29,82,50,52,39,44,37,61,98,01,96,89,54,33,55,09
lotomania,773,07/11/2007,True,00,16,17,26,27,37,41,58,59,60,61,67,69,76,77,78,87,92,93,98,00,98,16,67,77,61,17,59,87,92,37,76,58,41,69,60,26,27,93,78
lotomania,774,10/11/2007,False,00,01,13,23,27,31,34,43,59,61,66,67,68,72,75,77,85,88,96,99,68,88,61,34,85,99,66,67,75,27,72,23,96,77,59,31,43,13,00,01
lotomania,775,14/11/2007,True,05,06,17,19,25,27,32,40,44,45,47,48,50,51,57,76,79,86,97,99,86,06,17,79,51,25,50,76,44,19,57,45,40,32,99,05,27,97,48,47
lotomania,776,17/11/2007,True,05,11,16,17,20,22,24,26,30,31,35,38,43,49,51,55,57,70,83,95,83,26,11,24,05,49,57,51,43,30,31,16,95,17,22,38,55,35,70,20
lotomania,777,21/11/2007,True,03,04,06,19,20,25,27,28,31,53,55,66,68,70,72,73,77,78,80,96,03,80,27,19,78,06,96,70,55,53,68,66,73,25,31,04,77,20,72,28
lotomania,778,24/11/2007,False,08,13,16,18,19,25,28,30,37,55,56,62,63,68,71,72,74,79,94,99,30,72,16,68,19,63,08,37,99,62,55,74,79,56,13,25,18,71,94,28
lotomania,779,28/11/2007,False,04,07,14,15,20,22,30,40,45,49,57,64,68,74,75,79,81,93,94,99,04,45,64,94,75,14,93,07,74,30,22,57,20,49,15,40,79,99,68,81
lotomania,780,01/12/2007,False,00,03,07,25,27,34,35,39,41,46,48,59,68,71,73,76,78,84,93,99,39,35,84,73,03,99,07,59,78,46,48,25,41,76,27,71,00,93,68,34
lotomania,781,05/12/2007,True,00,09,16,17,20,22,38,40,45,46,48,53,58,65,67,72,78,91,93,99,17,53,65,22,09,48,46,72,67,58,16,93,38,78,40,45,91,00,20,99
lotomania,782,08/12/2007,False,00,02,04,13,18,23,24,27,29,31,34,38,40,52,63,65,79,84,86,89,84,00,86,40,38,24,31,29,18,13,02,79,04,89,34,65,27,23,63,52
lotomania,783,12/12/2007,False,01,02,04,06,07,14,36,48,51,52,56,64,67,68,73,75,83,86,92,98,48,36,83,56,51,68,86,06,04,01,75,73,98,02,07,14,52,64,67,92
lotomania,784,15/12/2007,True,01,03,08,18,19,22,23,27,36,44,49,58,62,66,68,69,71,79,98,99,58,19,36,68,49,99,79,23,69,27,71,66,18,62,44,01,08,22,98,03
lotomania,785,19/12/2007,True,03,08,11,14,20,22,23,25,28,30,38,47,51,55,73,79,80,89,97,98,47,97,30,22,79,55,20,25,89,03,38,51,28,08,23,73,98,14,80,11
lotomania,786,22/12/2007,True,14,20,32,37,38,43,52,53,62,63,64,65,66,67,75,81,89,91,93,97,14,97,32,20,67,65,91,52,38,63,43,53,75,81,93,62,66,64,89,37
lotomania,787,26/12/2007,True,01,08,10,15,21,22,23,27,29,32,34,39,50,58,64,68,69,80,90,94,32,01,21,08,29,22,23,90,64,27,80,34,68,58,50,94,69,15,10,39
lotomania,788,29/12/2007,True,00,01,02,04,05,18,22,29,37,39,41,43,64,66,75,76,79,80,81,99,02,76,79,29,81,43,66,37,80,05,75,01,64,22,39,04,18,41,00,99
lotomania,789,02/01/2008,True,01,02,12,15,16,23,26,28,32,47,48,50,69,72,73,78,86,88,93,95,78,26,69,23,50,15,88,86,72,32,16,28,48,47,93,01,95,73,12,02
lotomania,790,05/01/2008,False,06,09,15,16,17,28,38,44,47,56,57,61,65,68,76,81,82,84,85,91,84,76,65,47,38,91,16,68,57,44,28,81,82,56,06,61,15,85,09,17
lotomania,791,09/01/2008,False,01,05,07,14,23,32,33,35,37,39,41,43,53,56,61,63,67,76,84,95,01,43,35,23,32,41,76,84,95,39,61,07,63,05,56,33,67,37,14,53
lotomania,792,12/01/2008,True,04,05,09,10,14,19,26,31,37,42,47,52,58,68,75,85,86,87,88,90,58,42,85,31,26,04,19,09,05,68,37,90,10,88,52,86,47,14,75,87
lotomania,793,16/01/2008,True,00,07,11,17,28,34,39,41,42,48,49,53,58,66,67,77,83,86,91,97,48,83,66,49,41,53,67,58,42,77,97,86,39,34,11,91,07,17,00,28
lotomania,794,19/01/2008,True,00,02,15,16,17,18,34,36,39,43,48,49,50,54,62,66,75,77,79,90,62,54,77,34,17,36,50,75,39,00,49,02,48,66,18,90,16,79,15,43
lotomania,795,23/01/2008,False,04,18,29,30,45,47,49,50,52,55,56,59,65,70,72,74,87,91,93,95,95,50,47,49,45,91,18,56,29,04,65,59,70,74,87,72,30,55,52,93
lotomania,796,26/01/2008,False,03,05,13,19,31,32,33,35,41,44,50,53,59,61,63,75,79,80,96,99,99,53,50,03,32,44,79,41,33,63,59,96,61,31,19,80,13,05,75,35
lotomania,797,30/01/2008,True,06,09,17,21,29,37,38,40,43,45,46,65,68,78,79,84,85,87,95,98,78,68,85,17,98,65,79,38,84,06,21,43,09,37,87,40,45,46,29,95
lotomania,798,02/02/2008,False,13,14,15,16,23,27,33,44,49,50,55,58,66,74,77,80,81,86,88,99,15,44,77,13,81,58,16,50,86,14,33,66,49,88,55,99,74,23,80,27
lotomania,799,06/02/2008,True,01,04,12,13,19,31,33,35,37,43,44,48,56,60,69,74,82,89,92,93,93,37,48,04,44,56,60,01,89,92,12,13,31,33,43,35,69,74,82,19
lotomania,800,09/02/2008,True,00,02,08,15,19,20,22,25,35,37,42,44,53,65,70,75,82,86,90,97,08,25,20,00,42,97,90,86,15,22,75,37,02,19,70,35,44,53,82,65
lotomania,801,13/02/2008,True,00,04,09,11,14,19,22,34,36,41,43,53,55,61,67,71,76,83,86,93,19,71,55,67,36,93,86,09,00,22,41,14,53,43,34,04,61,83,11,76
lotomania,802,16/02/2008,False,01,04,06,12,21,25,27,36,42,44,50,51,53,59,68,69,74,78,87,91,21,50,74,27,68,12,78,59,44,36,25,69,42,01,51,87,53,91,04,06
lotomania,803,20/02/2008,False,08,17,19,22,25,26,31,32,37,41,43,56,57,66,68,74,78,88,89,99,78,26,88,74,17,68,43,56,31,57,08,19,99,41,32,66,37,22,25,89
lotomania,804,23/02/2008,False,00,05,06,07,12,17,20,23,31,35,37,38,47,51,52,61,69,76,83,93,31,37,23,17,05,12,83,20,07,52,61,38,93,00,06,76,51,47,69,35
lotomania,805,27/02/2008,True,11,16,17,18,20,23,24,33,34,41,47,59,63,68,69,70,77,78,79,83,11,78,16,63,34,70,23,33,79,68,83,59,18,41,24,20,17,47,77,69
lotomania,806,01/03/2008,True,04,08,14,17,26,28,34,38,42,43,44,52,60,61,72,79,88,90,95,98,38,42,90,61,28,98,04,17,52,60,08,14,95,88,43,72,26,44,79,34
lotomania,807,05/03/2008,True,00,06,09,10,15,18,29,30,31,36,40,53,56,58,72,73,76,86,91,93,10,30,18,58,76,31,56,86,15,40,06,00,29,91,73,72,53,93,36,09
lotomania,808,08/03/2008,True,01,02,06,12,13,20,30,32,35,39,41,42,57,58,62,76,85,87,96,97,30,85,62,20,12,39,41,97,32,87,01,35,13,02,76,42,58,06,57,96
lotomania,809,12/03/2008,True,11,19,23,29,32,35,49,54,55,66,72,75,82,83,84,86,88,90,96,98,72,23,32,83,96,98,19,29,84,66,75,90,11,49,86,54,35,55,88,82
lotomania,810,15/03/2008,True,01,04,05,06,08,15,16,24,27,36,42,49,55,56,67,68,70,72,79,98,27,42,49,67,05,55,98,16,04,15,06,72,70,56,68,01,79,36,08,24
lotomania,811,19/03/2008,True,00,01,15,24,25,26,29,31,36,43,46,60,71,75,81,88,89,91,94,99,91,46,43,94,71,75,15,81,31,99,89,00,88,24,26,36,25,01,29,60
lotomania,812,22/03/2008,True,08,09,27,31,38,50,52,54,55,56,60,62,66,69,72,73,81,89,90,96,09,81,96,56,62,27,50,66,55,90,31,38,54,52,60,69,08,72,89,73
lotomania,813,26/03/2008,True,01,08,09,20,23,26,28,42,45,49,51,54,68,72,73,77,87,89,91,95,08,01,89,72,28,73,54,51,42,77,49,09,95,91,20,87,45,68,23,26
lotomania,814,29/03/2008,False,05,13,17,19,22,30,36,39,46,49,56,61,66,67,70,77,83,95,96,97,61,56,96,66,39,77,36,67,95,17,83,13,05,30,97,19,70,22,49,46
lotomania,815,02/04/2008,True,13,23,24,26,27,28,31,37,48,51,63,67,69,73,75,77,85,91,96,99,23,96,73,85,91,26,51,37,99,48,67,69,28,31,24,63,13,75,27,77
lotomania,816,05/04/2008,False,01,02,03,17,18,19,20,31,39,40,42,58,61,65,67,69,72,73,93,98,61,67,73,02,72,65,93,31,19,40,17,01,03,98,18,42,58,39,69,20
lotomania,817,09/04/2008,True,05,06,07,12,13,20,28,29,44,47,49,52,54,55,59,60,83,86,91,93,60,44,52,06,91,13,28,07,12,93,83,86,59,54,47,20,49,29,05,55
lotomania,818,12/04/2008,False,07,13,22,36,42,47,50,51,60,65,67,69,74,81,83,84,89,90,92,98,98,81,22,69,50,47,13,51,74,07,65,67,36,60,42,89,84,92,90,83
lotomania,819,16/04/2008,False,02,10,12,23,27,35,37,39,42,43,46,48,54,55,62,73,82,85,96,99,46,62,23,43,48,10,96,82,02,85,42,35,99,55,73,54,37,12,27,39
lotomania,820,19/04/2008,False,01,07,12,15,16,23,43,44,45,55,58,59,66,71,82,83,90,91,97,98,90,44,43,97,12,45,66,83,59,07,98,55,58,23,16,71,91,15,82,01
lotomania,821,23/04/2008,True,00,12,20,23,25,30,39,45,47,48,50,55,62,63,66,69,89,90,91,93,50,25,00,69,62,63,20,90,55,66,89,30,48,12,23,45,39,91,93,47
lotomania,822,26/04/2008,False,04,17,19,25,27,28,35,37,39,41,55,61,62,72,75,76,86,88,92,98,28,86,98,19,17,25,88,61,62,39,55,37,75,92,35,41,72,27,76,04
lotomania,823,30/04/2008,False,00,06,17,18,25,27,32,33,38,44,46,47,57,58,59,66,67,83,93,97,06,93,32,18,67,46,27,44,59,57,66,00,83,17,38,47,33,97,25,58
lotomania,824,03/05/2008,False,03,08,15,17,19,21,24,26,38,44,47,57,68,70,76,79,82,83,91,92,24,47,91,76,92,79,08,03,83,82,17,57,21,15,70,44,38,19,68,26
lotomania,825,07/05/2008,False,00,04,15,17,20,26,29,32,42,59,60,62,67,68,72,81,88,90,91,92,81,67,26,04,60,42,88,72,00,62,29,68,92,32,90,15,17,91,59,20
lotomania,826,10/05/2008,False,04,09,12,22,23,25,28,36,52,53,59,63,66,67,68,69,71,77,88,98,25,36,71,09,04,63,77,12,59,68,23,52,98,53,22,69,67,66,88,28
lotomania,827,14/05/2008,True,03,14,15,18,19,26,30,31,46,48,49,50,59,60,71,72,74,75,78,85,50,85,14,71,15,75,30,03,48,59,26,60,74,31,49,46,19,72,78,18
lotomania,828,17/05/2008,True,00,08,09,19,20,29,33,42,50,51,53,56,58,64,65,79,85,88,93,96,08,56,65,50,79,53,96,58,85,29,19,00,88,09,42,93,51,64,33,20
lotomania,829,21/05/2008,False,06,12,21,32,37,42,43,49,51,54,55,57,58,61,66,70,78,84,88,98,42,88,12,98,21,54,61,78,37,55,06,43,57,84,66,70,32,49,51,58
lotomania,830,24/05/2008,True,00,05,08,11,18,23,29,30,34,35,39,51,59,69,74,76,89,90,91,92,74,90,92,59,05,08,91,11,29,00,35,34,89,51,69,18,76,39,30,23
lotomania,831,28/05/2008,False,00,10,16,17,19,20,22,38,40,43,47,50,54,56,64,83,87,91,94,99,91,10,50,17,43,99,54,19,56,22,16,94,87,47,64,38,83,40,20,00
lotomania,832,31/05/2008,True,01,04,07,10,11,20,28,33,35,37,47,52,56,59,62,73,76,79,88,97,88,73,47,56,52,28,20,11,79,59,10,62,35,33,76,07,37,97,04,01
lotomania,833,04/06/2008,True,07,08,12,14,32,34,36,38,40,42,54,62,66,71,72,74,79,80,83,98,40,79,36,32,12,62,80,66,07,74,54,08,42,34,38,71,14,83,98,72
lotomania,834,07/06/2008,False,01,03,10,17,19,25,34,35,41,42,46,55,64,67,70,71,78,85,89,96,64,46,55,25,41,67,17,96,34,19,01,85,42,03,35,70,78,10,89,71
lotomania,835,11/06/2008,True,07,11,12,13,24,31,35,36,37,38,45,56,57,71,75,79,80,90,91,97,37,80,38,75,12,91,35,45,97,57,07,13,11,31,56,71,79,36,24,90
lotomania,836,14/06/2008,True,05,07,08,10,15,16,19,25,33,39,42,49,58,65,72,80,81,91,92,99,58,05,49,65,81,08,25,99,15,07,92,33,72,80,16,91,19,10,39,42
lotomania,837,18/06/2008,True,08,13,16,21,26,36,42,53,55,65,72,73,80,81,83,85,86,90,96,97,21,08,16,13,97,81,42,73,72,96,36,65,55,26,85,80,83,90,86,53
lotomania,838,21/06/2008,True,03,16,22,24,27,34,46,47,49,65,67,69,73,81,83,84,89,93,94,98,27,83,65,24,94,69,89,03,34,47,46,93,67,81,98,84,22,49,16,73
lotomania,839,25/06/2008,True,06,12,14,16,18,21,24,25,30,32,43,55,70,72,74,80,85,89,95,97,12,24,14,30,95,89,70,21,06,72,25,32,74,55,80,43,85,18,97,16
lotomania,840,28/06/2008,False,09,14,17,22,28,33,42,43,46,54,55,59,63,66,72,87,94,95,98,99,28,66,63,42,17,95,22,87,46,72,09,59,43,99,55,98,33,94,54,14
lotomania,841,02/07/2008,True,02,09,11,25,28,35,43,49,70,74,78,81,82,85,87,90,91,94,95,97,94,02,09,95,90,81,91,43,11,87,28,78,35,74,70,82,85,25,49,97
