loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,o1,o2,o3,o4,o5
quina,3909,15/10/2015,True,31,44,46,52,55,55,46,31,52,44
quina,3910,16/10/2015,True,21,32,43,44,76,76,44,43,21,32
quina,3911,17/10/2015,True,03,08,34,53,72,72,34,08,03,53
quina,3912,19/10/2015,True,17,29,34,48,58,17,29,48,34,58
quina,3913,20/10/2015,True,43,48,50,65,66,65,66,48,43,50
quina,3914,21/10/2015,True,01,16,32,36,74,01,16,36,32,74
quina,3915,22/10/2015,True,01,18,68,79,80,79,68,80,18,01
quina,3916,23/10/2015,True,13,26,44,64,68,68,26,64,44,13
quina,3917,24/10/2015,True,08,41,47,66,75,47,66,75,08,41
quina,3918,26/10/2015,True,12,13,31,49,65,12,49,31,65,13
quina,3919,27/10/2015,True,27,38,66,70,76,66,70,76,27,38
quina,3920,28/10/2015,True,08,10,31,70,80,80,31,70,08,10
quina,3921,29/10/2015,True,31,32,49,50,54,49,31,32,50,54
quina,3922,30/10/2015,True,17,22,44,68,78,44,17,22,78,68
quina,3923,31/10/2015,False,04,38,44,49,66,04,44,38,66,49
quina,3924,03/11/2015,True,10,24,31,42,48,10,42,48,24,31
quina,3925,04/11/2015,True,08,15,20,24,47,24,15,20,08,47
quina,3926,05/11/2015,True,07,12,17,51,53,12,17,07,51,53
quina,3927,06/11/2015,True,15,46,56,57,80,56,15,46,57,80
quina,3928,07/11/2015,True,18,41,43,59,71,43,59,41,18,71
quina,3929,09/11/2015,False,06,13,28,32,41,13,41,28,06,32
quina,3930,10/11/2015,False,13,25,34,46,61,46,34,61,13,25
quina,3931,11/11/2015,True,06,28,47,64,67,28,47,64,06,67
quina,3932,13/11/2015,False,02,24,27,48,67,27,02,24,67,48
quina,3933,13/11/2015,True,06,24,34,67,74,67,34,74,24,06
quina,3934,14/11/2015,True,07,18,43,53,79,79,07,43,53,18
quina,3935,16/11/2015,True,07,19,41,43,45,07,45,19,41,43
quina,3936,17/11/2015,True,11,13,29,60,76,29,11,60,76,13
quina,3937,18/11/2015,True,22,28,45,48,62,22,28,48,45,62
quina,3938,19/11/2015,False,29,40,54,69,73,69,40,73,29,54
quina,3939,20/11/2015,False,43,44,45,53,74,45,74,53,44,43
quina,3940,21/11/2015,False,10,19,33,40,80,80,10,33,40,19
quina,3941,23/11/2015,True,05,13,15,45,53,15,45,05,53,13
quina,3942,24/11/2015,True,34,39,40,41,69,40,69,41,34,39
quina,3943,25/11/2015,True,05,12,22,29,60,60,12,29,05,22
quina,3944,26/11/2015,True,13,36,49,69,70,36,49,70,69,13
quina,3945,27/11/2015,False,06,10,20,22,75,10,06,75,20,22
quina,3946,28/11/2015,True,12,21,49,56,73,73,49,12,56,21
quina,3947,30/11/2015,True,10,54,56,66,80,54,56,66,80,10
quina,3948,01/12/2015,True,19,26,61,74,79,74,26,19,61,79
quina,3949,02/12/2015,True,16,29,31,47,69,69,29,16,47,31
quina,3950,03/12/2015,True,19,24,37,49,74,37,24,74,49,19
quina,3951,04/12/2015,True,12,26,48,52,61,52,61,12,48,26
quina,3952,05/12/2015,True,31,49,56,62,66,62,56,66,49,31
quina,3953,07/12/2015,True,11,19,36,37,40,40,19,37,36,11
quina,3954,08/12/2015,True,04,13,16,49,74,49,04,16,13,74
quina,3955,09/12/2015,True,10,38,53,54,67,67,10,54,53,38
quina,3956,10/12/2015,True,21,31,39,56,61,39,61,21,56,31
quina,3957,11/12/2015,True,23,38,42,49,79,42,49,23,38,79
quina,3958,12/12/2015,True,19,21,55,63,70,21,70,19,63,55
quina,3959,14/12/2015,True,27,39,56,73,76,73,56,27,39,76
quina,3960,15/12/2015,False,33,34,43,47,57,33,57,47,34,43
quina,3961,16/12/2015,True,09,10,23,24,63,24,10,63,23,09
quina,3962,17/12/2015,True,36,46,57,61,72,57,36,46,61,72
quina,3963,18/12/2015,True,23,36,65,70,80,36,65,23,80,70
quina,3964,19/12/2015,True,07,33,56,59,64,59,33,56,07,64
quina,3965,21/12/2015,True,18,23,40,70,73,40,73,23,70,18
quina,3966,22/12/2015,True,11,17,38,39,72,11,72,39,17,38
quina,3967,23/12/2015,True,08,41,42,53,75,75,08,53,42,41
quina,3968,24/12/2015,True,14,18,25,75,76,76,14,25,75,18
quina,3969,26/12/2015,True,05,06,08,28,48,05,08,48,06,28
quina,3970,28/12/2015,True,09,34,59,61,79,09,79,61,34,59
quina,3971,29/12/2015,True,32,47,53,60,65,32,60,53,47,65
quina,3972,30/12/2015,True,27,37,39,53,60,39,27,53,37,60
quina,3973,31/12/2015,False,47,50,63,71,72,47,63,71,50,72
quina,3974,02/01/2016,True,16,17,18,34,55,17,34,18,16,55
quina,3975,04/01/2016,True,06,21,63,65,73,73,65,21,06,63
quina,3976,05/01/2016,True,23,37,50,53,54,37,53,54,23,50
quina,3977,06/01/2016,True,22,30,44,64,80,44,30,64,22,80
quina,3978,07/01/2016,True,02,50,59,69,72,50,69,59,72,02
quina,3979,08/01/2016,True,14,33,39,58,74,74,14,39,58,33
quina,3980,09/01/2016,True,09,15,27,28,61,61,09,15,28,27
quina,3981,11/01/2016,False,05,36,45,47,61,36,45,61,47,05
quina,3982,12/01/2016,True,25,38,57,59,68,38,25,57,59,68
quina,3983,13/01/2016,True,09,35,55,69,70,70,35,55,09,69
quina,3984,14/01/2016,True,02,05,16,35,65,35,02,05,65,16
quina,3985,15/01/2016,True,09,21,24,27,69,69,27,09,24,21
quina,3986,16/01/2016,True,04,06,26,36,55,06,04,36,26,55
quina,3987,18/01/2016,True,03,50,60,67,77,60,77,50,67,03
quina,3988,19/01/2016,False,15,33,56,63,77,33,63,77,56,15
quina,3989,20/01/2016,True,14,31,37,38,78,14,38,31,78,37
quina,3990,21/01/2016,True,24,31,36,39,72,39,72,31,36,24
quina,3991,22/01/2016,True,22,24,45,49,64,24,49,45,22,64
quina,3992,23/01/2016,True,30,37,40,72,79,40,30,37,79,72
quina,3993,25/01/2016,True,11,16,46,48,74,16,46,74,11,48
quina,3994,26/01/2016,True,06,13,19,40,64,19,06,13,64,40
quina,3995,27/01/2016,False,06,45,50,67,75,50,45,06,67,75
quina,3996,28/01/2016,True,03,23,28,40,63,63,40,28,03,23
quina,3997,29/01/2016,True,01,25,37,41,80,80,41,25,37,01
quina,3998,30/01/2016,True,02,25,26,29,38,38,29,02,25,26
quina,3999,01/02/2016,True,10,22,25,70,79,22,70,25,10,79
quina,4000,02/02/2016,False,17,21,27,46,63,63,46,27,17,21
quina,4001,03/02/2016,True,07,22,49,52,76,49,22,07,76,52
quina,4002,04/02/2016,False,03,06,07,43,55,03,43,55,06,07
quina,4003,05/02/2016,True,01,25,27,32,51,51,25,32,01,27
quina,4004,06/02/2016,True,24,27,37,45,69,69,37,24,45,27
quina,4005,10/02/2016,True,10,14,33,50,62,50,33,10,14,62
quina,4006,11/02/2016,True,15,18,44,55,74,44,15,74,18,55
quina,4007,12/02/2016,False,05,27,31,35,53,53,05,31,35,27
quina,4008,13/02/2016,True,19,28,46,50,58,46,58,50,19,28
quina,4009,15/02/2016,True,09,13,21,29,69,69,09,13,21,29
quina,4010,16/02/2016,True,09,36,37,39,43,39,37,43,36,09
quina,4011,17/02/2016,False,06,24,52,53,69,53,24,06,69,52
quina,4012,18/02/2016,True,43,47,48,54,66,47,54,43,48,66
quina,4013,19/02/2016,True,09,24,42,58,59,59,58,09,24,42
quina,4014,20/02/2016,True,24,41,52,57,77,57,24,77,41,52
quina,4015,22/02/2016,True,03,22,41,46,65,46,03,22,65,41
quina,4016,23/02/2016,True,34,65,68,69,80,34,69,80,68,65
quina,4017,24/02/2016,True,03,16,46,52,59,52,46,03,16,59
quina,4018,25/02/2016,True,04,12,32,44,60,12,04,44,32,60
quina,4019,26/02/2016,True,05,11,12,55,62,55,05,11,12,62
quina,4020,27/02/2016,True,04,06,13,43,64,43,64,13,06,04
quina,4021,29/02/2016,True,29,45,55,75,80,55,75,29,45,80
quina,4022,01/03/2016,False,10,29,38,56,63,63,29,56,10,38
quina,4023,02/03/2016,True,07,37,47,62,80,07,37,47,80,62
quina,4024,03/03/2016,True,12,22,27,31,52,31,22,52,27,12
quina,4025,04/03/2016,False,24,28,52,53,79,79,52,24,28,53
quina,4026,05/03/2016,True,10,35,54,67,75,10,54,67,75,35
quina,4027,07/03/2016,True,13,25,69,73,75,75,73,13,25,69
quina,4028,08/03/2016,False,06,12,48,54,77,54,48,77,12,06
quina,4029,09/03/2016,False,02,18,29,32,55,18,02,32,29,55
quina,4030,10/03/2016,True,19,30,36,43,64,43,36,30,19,64
quina,4031,11/03/2016,True,05,09,33,63,73,33,73,09,05,63
quina,4032,12/03/2016,True,19,45,53,61,64,19,64,45,53,61
quina,4033,14/03/2016,False,16,22,38,50,62,38,22,62,16,50
quina,4034,15/03/2016,True,05,29,43,48,54,05,54,43,29,48
quina,4035,16/03/2016,True,04,07,10,50,61,50,61,07,04,10
quina,4036,17/03/2016,True,06,08,19,35,50,50,19,35,06,08
quina,4037,18/03/2016,True,01,13,14,21,38,01,14,38,13,21
quina,4038,19/03/2016,True,05,09,15,40,42,40,05,42,09,15
quina,4039,21/03/2016,True,37,40,43,70,79,37,70,79,43,40
quina,4040,22/03/2016,False,25,28,37,61,80,80,25,28,37,61
quina,4041,23/03/2016,True,03,24,66,69,70,03,69,70,66,24
quina,4042,24/03/2016,True,10,20,42,62,72,10,20,72,62,42
quina,4043,26/03/2016,False,12,25,32,39,76,39,76,32,25,12
quina,4044,28/03/2016,True,38,41,50,51,72,72,51,50,38,41
quina,4045,29/03/2016,True,09,11,16,58,63,58,16,09,11,63
quina,4046,30/03/2016,True,06,17,20,53,78,78,06,20,17,53
quina,4047,31/03/2016,True,07,10,38,46,55,10,55,46,38,07
quina,4048,01/04/2016,True,15,22,32,49,58,22,32,15,58,49
quina,4049,02/04/2016,True,05,26,37,38,76,05,26,38,76,37
quina,4050,04/04/2016,True,42,56,60,62,68,42,56,62,60,68
quina,4051,05/04/2016,False,17,18,23,42,76,42,17,23,76,18
quina,4052,06/04/2016,False,01,15,17,31,67,31,17,01,15,67
quina,4053,07/04/2016,False,26,27,30,34,63,30,63,34,26,27
quina,4054,08/04/2016,True,22,51,52,70,71,51,52,71,22,70
quina,4055,09/04/2016,True,11,18,66,69,78,11,18,66,69,78
quina,4056,11/04/2016,False,06,12,17,52,78,06,78,17,12,52
quina,4057,12/04/2016,True,02,15,29,69,80,02,29,80,15,69
quina,4058,13/04/2016,True,12,19,66,68,75,12,75,68,19,66
quina,4059,14/04/2016,True,17,27,30,41,44,27,41,17,44,30
quina,4060,15/04/2016,True,02,17,29,34,68,02,68,29,34,17
quina,4061,16/04/2016,True,12,13,33,61,80,12,13,33,61,80
quina,4062,18/04/2016,True,07,19,42,61,76,76,07,61,42,19
quina,4063,19/04/2016,True,04,12,17,70,75,75,17,04,70,12
quina,4064,20/04/2016,True,12,17,27,38,78,12,27,38,17,78
quina,4065,22/04/2016,True,13,18,28,62,73,73,62,13,28,18
quina,4066,23/04/2016,True,39,47,52,53,55,55,52,47,53,39
quina,4067,25/04/2016,True,02,07,18,60,71,18,07,02,60,71
quina,4068,26/04/2016,True,30,49,70,71,79,79,71,70,30,49
quina,4069,27/04/2016,False,22,24,29,32,80,80,32,24,22,29
quina,4070,28/04/2016,True,02,15,37,46,52,02,37,15,52,46
quina,4071,29/04/2016,True,15,27,40,51,64,15,27,40,64,51
quina,4072,30/04/2016,False,02,34,43,75,78,34,78,75,02,43
quina,4073,02/05/2016,True,08,35,51,62,67,08,51,62,67,35
quina,4074,03/05/2016,True,10,24,26,64,75,26,75,64,24,10
quina,4075,04/05/2016,True,15,24,57,61,74,57,61,74,15,24
quina,4076,05/05/2016,True,17,18,56,61,62,18,62,61,56,17
quina,4077,06/05/2016,True,03,14,15,37,43,14,03,15,43,37
quina,4078,07/05/2016,True,01,52,57,69,79,79,52,69,57,01
quina,4079,09/05/2016,True,31,35,37,56,67,35,31,56,37,67
quina,4080,10/05/2016,True,08,34,35,48,76,34,08,76,35,48
quina,4081,11/05/2016,True,24,26,34,68,72,26,34,68,24,72
quina,4082,12/05/2016,True,08,21,35,59,67,59,67,08,21,35
quina,4083,13/05/2016,False,02,53,59,70,80,80,70,59,53,02
quina,4084,14/05/2016,True,12,26,67,71,78,67,26,78,71,12
quina,4085,16/05/2016,False,10,28,57,75,80,80,10,57,75,28
quina,4086,17/05/2016,True,06,28,31,33,71,33,71,06,28,31
quina,4087,18/05/2016,True,36,56,58,64,74,58,36,56,64,74
quina,4088,19/05/2016,True,31,58,59,67,71,71,67,59,58,31
quina,4089,20/05/2016,True,12,26,33,43,47,33,26,12,47,43
quina,4090,21/05/2016,True,23,40,41,43,74,43,23,41,40,74
quina,4091,23/05/2016,True,02,09,24,60,67,60,24,02,09,67
quina,4092,24/05/2016,True,01,19,23,59,79,59,01,23,79,19
quina,4093,25/05/2016,True,08,09,20,27,73,09,20,27,08,73
quina,4094,27/05/2016,True,02,36,52,65,73,36,02,65,52,73
quina,4095,28/05/2016,True,14,26,69,71,77,26,71,77,14,69
quina,4096,30/05/2016,False,17,35,58,74,79,74,35,17,58,79
quina,4097,31/05/2016,True,03,11,31,40,61,11,40,61,31,03
quina,4098,01/06/2016,True,37,42,52,64,78,64,37,42,78,52
quina,4099,02/06/2016,True,07,15,24,27,52,15,27,24,52,07
quina,4100,03/06/2016,True,02,19,54,60,76,60,19,76,54,02
quina,4101,04/06/2016,True,06,18,59,62,79,18,79,59,06,62
quina,4102,06/06/2016,False,30,38,46,52,60,52,30,38,46,60
quina,4103,07/06/2016,True,01,07,37,64,72,72,37,01,64,07
quina,4104,08/06/2016,True,15,25,41,61,67,15,25,67,41,61
quina,4105,09/06/2016,True,28,51,66,67,76,28,76,67,66,51
quina,4106,10/06/2016,True,05,12,52,59,65,12,05,59,52,65
quina,4107,11/06/2016,True,09,41,44,50,60,41,09,50,44,60
quina,4108,13/06/2016,True,06,16,58,67,77,58,06,77,67,16
quina,4109,14/06/2016,True,26,28,31,70,75,70,26,31,75,28
quina,4110,15/06/2016,True,06,20,23,55,66,66,20,23,55,06
quina,4111,16/06/2016,True,09,20,36,45,58,58,20,45,09,36
quina,4112,17/06/2016,True,06,10,41,53,79,53,79,06,10,41
quina,4113,18/06/2016,True,06,11,28,48,67,28,48,11,06,67
quina,4114,24/06/2016,False,14,26,28,55,79,14,79,26,28,55
quina,4115,25/06/2016,True,09,37,66,75,78,09,37,75,78,66
quina,4116,27/06/2016,True,23,39,58,59,80,39,59,80,23,58
quina,4117,28/06/2016,True,17,18,19,24,44,24,44,17,18,19
quina,4118,29/06/2016,True,19,36,49,63,70,49,63,70,36,19
quina,4119,30/06/2016,True,21,44,66,74,77,77,66,74,21,44
quina,4120,01/07/2016,False,12,17,22,52,63,22,52,63,12,17
quina,4121,02/07/2016,True,01,17,20,50,75,75,20,01,50,17
quina,4122,04/07/2016,True,31,35,38,48,74,31,38,35,48,74
quina,4123,05/07/2016,True,01,26,34,40,49,49,40,01,34,26
quina,4124,06/07/2016,True,15,22,28,34,72,15,22,72,34,28
quina,4125,07/07/2016,True,23,36,54,59,70,70,54,59,36,23
quina,4126,08/07/2016,True,21,53,57,69,71,71,53,21,57,69
quina,4127,09/07/2016,True,01,28,30,73,76,30,01,28,73,76
quina,4128,11/07/2016,False,01,10,11,24,60,24,10,11,60,01
quina,4129,12/07/2016,True,03,19,46,52,64,19,46,64,03,52
quina,4130,13/07/2016,True,10,31,32,38,79,79,32,10,31,38
quina,4131,14/07/2016,True,14,34,63,73,76,76,34,73,14,63
quina,4132,15/07/2016,True,22,32,34,43,51,43,51,22,32,34
quina,4133,16/07/2016,True,07,09,38,62,66,07,38,62,09,66
quina,4134,18/07/2016,True,06,09,36,46,80,36,09,46,80,06
quina,4135,19/07/2016,True,05,38,41,55,66,38,05,66,41,55
quina,4136,20/07/2016,True,26,31,41,49,61,49,31,41,61,26
quina,4137,21/07/2016,True,09,22,24,41,78,09,78,22,24,41
quina,4138,22/07/2016,True,57,58,64,65,79,79,65,64,58,57
quina,4139,23/07/2016,True,06,11,33,48,61,48,11,33,61,06
quina,4140,25/07/2016,True,03,18,31,58,61,03,58,61,18,31
quina,4141,26/07/2016,False,03,19,43,58,67,03,58,19,67,43
quina,4142,27/07/2016,True,03,23,38,69,78,38,03,78,69,23
quina,4143,28/07/2016,True,07,11,37,43,79,37,11,43,07,79
quina,4144,29/07/2016,True,23,41,44,72,77,77,41,72,44,23
quina,4145,30/07/2016,True,14,36,44,67,71,67,44,36,71,14
quina,4146,01/08/2016,True,13,16,29,56,80,16,29,80,13,56
quina,4147,02/08/2016,True,17,29,43,53,56,53,17,43,29,56
quina,4148,03/08/2016,True,32,46,63,72,77,77,63,46,32,72
quina,4149,04/08/2016,True,14,19,37,40,56,37,40,14,56,19
quina,4150,05/08/2016,True,09,36,39,61,68,09,39,36,61,68
quina,4151,06/08/2016,False,36,43,51,58,79,43,36,51,79,58
quina,4152,08/08/2016,False,08,32,44,48,74,32,48,44,74,08
quina,4153,09/08/2016,True,19,43,44,50,63,19,44,43,63,50
quina,4154,10/08/2016,True,01,04,48,57,78,78,01,57,04,48
quina,4155,11/08/2016,False,19,24,45,73,76,76,24,73,19,45
quina,4156,12/08/2016,True,18,20,24,28,37,24,20,37,28,18
quina,4157,13/08/2016,True,07,32,40,52,74,40,32,74,52,07
quina,4158,15/08/2016,True,10,25,41,65,78,78,41,65,10,25
quina,4159,16/08/2016,True,06,11,72,75,78,72,78,75,11,06
quina,4160,17/08/2016,True,36,42,48,62,70,62,36,48,70,42
quina,4161,18/08/2016,True,22,48,64,71,78,78,64,71,48,22
quina,4162,19/08/2016,True,18,31,51,55,69,51,69,31,55,18
quina,4163,20/08/2016,True,05,30,38,55,72,72,55,30,38,05
quina,4164,22/08/2016,False,08,11,15,53,55,53,08,11,55,15
quina,4165,23/08/2016,True,03,40,41,65,66,03,65,40,41,66
quina,4166,24/08/2016,True,30,31,42,45,58,58,45,30,31,42
quina,4167,25/08/2016,True,04,36,47,66,76,04,76,36,47,66
quina,4168,26/08/2016,True,04,15,31,67,73,15,67,31,04,73
quina,4169,27/08/2016,True,21,31,34,41,60,31,41,34,60,21
quina,4170,29/08/2016,True,37,39,43,51,75,75,43,51,39,37
quina,4171,30/08/2016,False,04,36,76,77,80,36,77,76,04,80
quina,4172,31/08/2016,True,05,20,34,43,60,60,43,34,20,05
quina,4173,01/09/2016,True,18,24,46,66,74,18,46,74,24,66
quina,4174,02/09/2016,False,08,16,26,28,60,16,26,08,28,60
quina,4175,03/09/2016,True,03,06,15,18,52,52,18,15,06,03
quina,4176,05/09/2016,True,20,53,60,70,74,53,74,20,70,60
quina,4177,06/09/2016,True,46,66,70,72,77,77,46,72,70,66
quina,4178,08/09/2016,True,06,30,35,45,56,56,30,45,35,06
quina,4179,09/09/2016,True,05,11,26,37,58,11,05,37,58,26
quina,4180,10/09/2016,True,05,07,19,27,46,27,46,07,19,05
quina,4181,12/09/2016,True,14,33,55,60,75,75,55,60,33,14
quina,4182,13/09/2016,True,03,07,38,41,46,07,41,03,38,46
quina,4183,14/09/2016,False,04,21,22,45,58,58,45,21,04,22
quina,4184,15/09/2016,True,08,15,37,74,77,08,37,74,77,15
quina,4185,16/09/2016,True,26,32,35,44,48,26,32,48,35,44
quina,4186,17/09/2016,True,07,09,21,33,53,21,33,07,09,53
quina,4187,19/09/2016,True,28,43,51,54,78,51,78,54,28,43
quina,4188,20/09/2016,False,04,10,15,34,76,76,10,34,04,15
quina,4189,21/09/2016,True,44,49,59,70,78,49,70,44,78,59
quina,4190,22/09/2016,True,01,20,38,55,70,20,70,38,01,55
quina,4191,23/09/2016,True,16,18,21,50,78,50,18,21,16,78
quina,4192,24/09/2016,True,01,14,32,53,61,14,61,53,01,32
quina,4193,26/09/2016,True,09,31,63,69,70,63,70,31,69,09
quina,4194,27/09/2016,True,05,22,34,37,58,58,22,34,37,05
quina,4195,28/09/2016,False,08,14,20,45,52,20,14,52,45,08
quina,4196,29/09/2016,True,19,22,31,40,45,19,40,31,22,45
quina,4197,30/09/2016,True,03,16,23,42,55,03,23,16,55,42
quina,4198,01/10/2016,True,05,26,48,61,69,61,26,48,05,69
quina,4199,03/10/2016,True,38,42,45,52,57,42,38,52,57,45
quina,4200,04/10/2016,True,09,39,40,45,80,09,45,80,39,40
quina,4201,05/10/2016,True,10,30,51,55,77,77,30,10,51,55
quina,4202,06/10/2016,False,09,18,26,51,77,09,51,77,26,18
quina,4203,07/10/2016,True,18,24,46,49,57,46,18,49,24,57
quina,4204,08/10/2016,True,01,06,42,71,73,71,06,73,01,42
quina,4205,10/10/2016,True,04,20,32,75,77,04,20,77,75,32
quina,4206,11/10/2016,False,05,08,09,35,54,09,08,35,05,54
quina,4207,13/10/2016,True,04,18,27,46,80,46,04,27,18,80
quina,4208,14/10/2016,False,20,21,65,68,76,65,20,21,76,68
quina,4209,15/10/2016,True,27,49,55,62,74,74,55,49,62,27
quina,4210,17/10/2016,True,30,32,38,51,73,38,73,30,51,32
quina,4211,18/10/2016,True,08,19,23,43,63,23,43,63,19,08
quina,4212,19/10/2016,True,05,08,28,61,74,08,74,61,28,05
quina,4213,20/10/2016,False,09,10,24,48,53,24,53,09,10,48
quina,4214,21/10/2016,True,25,31,42,44,49,49,42,25,44,31
quina,4215,22/10/2016,True,23,36,37,53,56,56,53,36,37,23
quina,4216,24/10/2016,True,05,11,21,24,43,24,21,43,05,11
quina,4217,25/10/2016,False,10,36,43,60,63,43,60,36,63,10
quina,4218,26/10/2016,True,17,30,33,78,79,78,30,79,17,33
quina,4219,27/10/2016,True,11,13,26,31,73,73,11,31,13,26
quina,4220,28/10/2016,True,04,05,16,23,54,23,54,16,04,05
quina,4221,29/10/2016,True,01,08,18,36,53,18,53,08,36,01
quina,4222,31/10/2016,True,07,24,39,58,76,24,39,58,07,76
quina,4223,01/11/2016,True,04,05,31,42,70,42,05,04,31,70
quina,4224,03/11/2016,False,08,11,46,68,79,08,68,11,46,79
quina,4225,04/11/2016,False,23,33,35,36,39,33,36,23,39,35
quina,4226,05/11/2016,True,13,16,48,57,65,65,16,13,57,48
quina,4227,07/11/2016,True,11,13,69,73,77,69,73,77,11,13
quina,4228,08/11/2016,False,09,12,16,26,37,12,26,09,16,37
quina,4229,09/11/2016,True,25,28,29,33,67,28,33,67,25,29
quina,4230,10/11/2016,True,07,10,20,24,75,20,75,10,07,24
quina,4231,11/11/2016,True,25,40,69,71,78,78,40,71,69,25
quina,4232,12/11/2016,True,08,40,49,53,75,40,49,75,53,08
quina,4233,14/11/2016,False,10,18,26,72,79,18,72,10,26,79
quina,4234,16/11/2016,True,20,37,46,55,60,37,60,20,46,55
quina,4235,17/11/2016,True,13,23,37,40,63,63,40,13,37,23
quina,4236,18/11/2016,False,16,25,28,30,68,16,25,28,30,68
quina,4237,19/11/2016,True,15,24,28,65,72,72,15,65,28,24
quina,4238,21/11/2016,True,04,08,10,44,70,04,10,44,08,70
quina,4239,22/11/2016,True,28,39,40,42,64,28,64,39,42,40
quina,4240,23/11/2016,True,06,07,21,28,30,07,30,06,21,28
quina,4241,24/11/2016,True,54,55,62,71,78,71,54,55,78,62
quina,4242,25/11/2016,True,13,15,24,36,44,44,15,36,13,24
quina,4243,26/11/2016,True,14,19,32,37,70,37,70,14,32,19
quina,4244,28/11/2016,True,14,18,26,36,57,26,57,36,18,14
quina,4245,29/11/2016,True,07,20,48,55,60,60,20,55,48,07
quina,4246,30/11/2016,True,25,44,59,63,73,25,73,63,59,44
quina,4247,01/12/2016,True,18,26,58,64,66,66,58,18,26,64
quina,4248,02/12/2016,False,05,06,16,53,61,06,53,16,61,05
quina,4249,03/12/2016,True,19,29,44,50,72,19,44,29,50,72
quina,4250,05/12/2016,True,04,07,47,51,53,53,47,51,07,04
quina,4251,06/12/2016,True,05,13,30,43,79,79,13,30,43,05
quina,4252,07/12/2016,True,24,29,31,39,42,24,31,29,42,39
quina,4253,08/12/2016,True,09,10,16,22,55,16,09,55,22,10
quina,4254,09/12/2016,True,12,24,56,58,74,58,24,74,56,12
quina,4255,10/12/2016,True,19,22,36,41,71,71,41,19,36,22
quina,4256,12/12/2016,True,28,38,41,49,57,41,57,28,49,38
quina,4257,13/12/2016,False,15,22,45,48,64,48,64,22,15,45
quina,4258,14/12/2016,True,03,05,27,43,49,27,05,43,49,03
quina,4259,15/12/2016,True,27,50,55,69,71,50,27,69,55,71
quina,4260,16/12/2016,True,46,51,64,66,71,64,71,66,51,46
quina,4261,17/12/2016,False,19,32,41,43,44,19,44,32,41,43
quina,4262,19/12/2016,True,08,09,43,46,70,43,70,46,09,08
quina,4263,20/12/2016,False,08,45,49,52,56,08,49,52,45,56
quina,4264,21/12/2016,True,02,12,20,56,80,12,80,56,02,20
quina,4265,22/12/2016,True,17,28,40,58,67,67,17,28,40,58
quina,4266,23/12/2016,True,10,15,35,38,50,35,38,50,10,15
quina,4267,24/12/2016,True,15,20,31,33,39,31,20,33,39,15
quina,4268,26/12/2016,True,54,59,63,76,80,63,76,54,59,80
quina,4269,27/12/2016,True,17,23,30,35,60,23,35,17,60,30
quina,4270,28/12/2016,True,12,18,32,52,57,52,12,32,57,18
quina,4271,29/12/2016,True,16,26,35,53,77,26,16,35,77,53
quina,4272,30/12/2016,False,02,36,41,45,68,45,36,41,68,02
quina,4273,31/12/2016,False,09,21,30,46,57,21,09,57,30,46
quina,4274,02/01/2017,True,31,39,70,71,76,70,76,39,71,31
quina,4275,03/01/2017,True,27,35,72,73,76,72,73,27,35,76
quina,4276,04/01/2017,True,12,13,22,24,63,63,13,12,22,24
quina,4277,05/01/2017,False,17,36,57,66,71,36,71,57,66,17
quina,4278,06/01/2017,True,06,16,41,74,79,06,74,16,79,41
quina,4279,07/01/2017,True,20,25,55,64,71,71,25,55,20,64
quina,4280,09/01/2017,True,14,17,18,30,40,18,14,17,30,40
quina,4281,10/01/2017,True,02,19,27,54,65,19,02,65,27,54
quina,4282,11/01/2017,True,06,26,29,67,74,74,67,26,29,06
quina,4283,12/01/2017,True,18,43,47,69,72,69,72,18,47,43
quina,4284,13/01/2017,True,11,21,31,49,65,65,21,11,31,49
quina,4285,14/01/2017,True,01,22,64,72,76,22,64,76,01,72
quina,4286,16/01/2017,False,22,25,46,70,73,22,46,70,73,25
quina,4287,17/01/2017,True,37,39,46,54,70,54,39,37,70,46
quina,4288,18/01/2017,True,40,48,49,74,79,49,74,40,48,79
quina,4289,19/01/2017,True,23,34,43,68,69,23,43,69,68,34
quina,4290,20/01/2017,False,15,22,25,26,28,25,28,15,26,22
quina,4291,21/01/2017,True,09,41,51,70,80,51,70,41,09,80
quina,4292,23/01/2017,True,19,41,67,74,79,19,67,74,41,79
quina,4293,24/01/2017,False,01,02,16,29,52,02,52,16,29,01
quina,4294,25/01/2017,True,17,22,27,36,57,17,57,36,22,27
quina,4295,26/01/2017,False,06,19,23,48,74,48,19,74,06,23
quina,4296,27/01/2017,True,07,25,26,52,63,63,26,07,25,52
quina,4297,28/01/2017,True,13,42,64,73,80,73,13,80,64,42
